gutenberg_id,text
41445,"hurried on with irregular steps, not daring to look about me:"
41445,
41445,"    Like one who, on a lonely road,"
41445,"      Doth walk in fear and dread,"
41445,"    And, having once turn’d round, walks on,"
41445,      And turns no more his head;
41445,    Because he knows a frightful fiend
41445,      Doth close behind him tread.
41445,
41445,"Continuing thus, I came at length opposite to the inn at which the"
41445,"various diligences and carriages usually stopped. Here I paused, I knew"
41445,not why; but I remained some minutes with my eyes fixed on a coach that
41445,was coming towards me from the other end of the street. As it drew
41445,"nearer, I observed that it was the Swiss diligence: it stopped just"
41445,"where I was standing; and, on the door being opened, I perceived Henry"
41445,"Clerval, who, on seeing me, instantly sprung out. “My dear"
41445,"Frankenstein,” exclaimed he, “how glad I am to see you! how fortunate"
41445,that you should be here at the very moment of my alighting!”
41445,
41445,Nothing could equal my delight on seeing Clerval; his presence brought
41445,"back to my thoughts my father, Elizabeth, and all those scenes of home"
41445,"so dear to my recollection. I grasped his hand, and in a moment forgot"
41445,"my horror and misfortune; I felt suddenly, and for the first time during"
41445,"many months, calm and serene joy. I welcomed my friend, therefore, in"
41445,"the most cordial manner, and we walked towards my college. Clerval"
41445,"continued talking for some time about our mutual friends, and his own"
41445,good fortune in being permitted to come to Ingolstadt. “You may easily
41445,"believe,” said he, “how great was the difficulty to persuade my father"
41445,that it was not absolutely necessary for a merchant not to understand
41445,"any thing except book-keeping; and, indeed, I believe I left him"
41445,"incredulous to the last, for his constant answer to my unwearied"
41445,entreaties was the same as that of the Dutch schoolmaster in the Vicar
41445,"of Wakefield: ‘I have ten thousand florins a year without Greek, I eat"
41445,heartily without Greek.’ But his affection for me at length overcame his
41445,"dislike of learning, and he has permitted me to undertake a voyage of"
41445,discovery to the land of knowledge.”
41445,
41445,“It gives me the greatest delight to see you; but tell me how you left
41445,"my father, brothers, and Elizabeth.”"
41445,
41445,"“Very well, and very happy, only a little uneasy that they hear from you"
41445,"so seldom. By the bye, I mean to lecture you a little upon their account"
41445,"myself.—But, my dear Frankenstein,” continued he, stopping short, and"
41445,"gazing full in my face, “I did not before remark how very ill you"
41445,appear; so thin and pale; you look as if you had been watching for
41445,several nights.”
41445,
41445,“You have guessed right; I have lately been so deeply engaged in one
41445,"occupation, that I have not allowed myself sufficient rest, as you see:"
41445,"but I hope, I sincerely hope, that all these employments are now at an"
41445,"end, and that I am at length free.”"
41445,
41445,"I trembled excessively; I could not endure to think of, and far less to"
41445,allude to the occurrences of the preceding night. I walked with a quick
41445,"pace, and we soon arrived at my college. I then reflected, and the"
41445,"thought made me shiver, that the creature whom I had left in my"
41445,"apartment might still be there, alive, and walking about. I dreaded to"
41445,behold this monster; but I feared still more that Henry should see him.
41445,Entreating him therefore to remain a few minutes at the bottom of the
41445,"stairs, I darted up towards my own room. My hand was already on the lock"
41445,of the door before I recollected myself. I then paused; and a cold
41445,"shivering came over me. I threw the door forcibly open, as children are"
41445,accustomed to do when they expect a spectre to stand in waiting for them
41445,on the other side; but nothing appeared. I stepped fearfully in: the
41445,apartment was empty; and my bedroom was also freed from its hideous
41445,guest. I could hardly believe that so great a good-fortune could have
41445,"befallen me; but when I became assured that my enemy had indeed fled, I"
41445,"clapped my hands for joy, and ran down to Clerval."
41445,
41445,"We ascended into my room, and the servant presently brought breakfast;"
41445,but I was unable to contain myself. It was not joy only that possessed
41445,"me; I felt my flesh tingle with excess of sensitiveness, and my pulse"
41445,beat rapidly. I was unable to remain for a single instant in the same
41445,"place; I jumped over the chairs, clapped my hands, and laughed aloud."
41445,Clerval at first attributed my unusual spirits to joy on his arrival;
41445,"but when he observed me more attentively, he saw a wildness in my eyes"
41445,"for which he could not account; and my loud, unrestrained, heartless"
41445,"laughter, frightened and astonished him."
41445,
41445,"“My dear Victor,” cried he, “what, for God’s sake, is the matter? Do not"
